filename,otus,sequences,meanSeqLen,shortestSeq,longestSeq,pctMissingData,alignmentLen,shortSequencesRemoved,longBranchesRemoved,monophyliesMasked,nodesCollapsed,divergentOtusRemoved
OG0004509.iq.fa,27,52,191,99,414,0.7360404746768383,726,1,0,2,0,10
OG0002532.iq.fa,40,47,334,100,465,0.33992194384993074,507,0,3,6,0,1
OG0000644.iq.fa,42,76,366,102,959,0.7631409058475757,1549,0,0,1,0,20
OG0004059.iq.fa,38,41,207,102,261,0.34675563736769444,318,0,2,1,0,0
OG0007311.iq.fa,33,34,139,101,153,0.16238112011271574,167,0,2,0,0,1
OG0005067.iq.fa,38,41,199,108,283,0.35523210070810385,310,0,2,0,0,0
OG0008946.iq.fa,23,26,180,99,242,0.33925049309664695,273,1,2,1,0,0
OG0008105.iq.fa,28,29,123,102,141,0.19973130317957905,154,0,2,0,0,1
OG0005946.iq.fa,25,38,448,101,1016,0.5824545053220189,1073,0,0,7,0,3
OG0002918.iq.fa,39,54,221,104,340,0.4149809440046907,379,0,4,4,0,2
OG0000558.iq.fa,45,55,640,101,1783,0.7207447019211725,2295,0,2,2,0,6
OG0000008.iq.fa,50,576,189,99,360,0.7037777344427111,641,1,557,2,0,3
OG0007778.iq.fa,23,30,235,100,667,0.6590077071290944,692,0,2,2,0,2
OG0003918.iq.fa,38,48,296,101,1407,0.8038355408388521,1510,0,3,3,0,3
OG0000761.iq.fa,41,128,233,99,602,0.6599344978165939,687,1,0,13,0,32
OG0009105.iq.fa,22,28,376,102,1732,0.7876077673031988,1773,0,4,4,0,0
OG0005729.iq.fa,25,28,224,109,435,0.6498664886515354,642,0,2,2,0,1
OG0006778.iq.fa,35,39,166,101,321,0.5001925001925002,333,0,2,1,0,0
OG0005279.iq.fa,42,46,238,101,417,0.4796373647237517,458,0,2,4,0,0
OG0001785.iq.fa,37,43,275,102,395,0.3436754176610978,419,0,4,0,0,0
OG0001875.iq.fa,37,69,672,100,1819,0.7109919470861905,2327,0,0,4,0,27
OG0001194.iq.fa,37,63,484,103,1133,0.680983709273183,1520,0,2,9,0,7
OG0006816.iq.fa,27,29,153,118,174,0.15164793293960754,181,0,2,1,0,0
OG0004323.iq.fa,38,44,322,100,457,0.3340063861758077,484,0,0,3,0,2
OG0006055.iq.fa,27,37,236,100,697,0.71092975616203,818,0,4,2,0,5
OG0007248.iq.fa,26,30,618,126,864,0.3596273291925466,966,0,0,2,0,0
OG0003844.iq.fa,33,38,254,103,786,0.6845043750816246,806,0,4,0,0,3
OG0001500.iq.fa,36,89,456,99,2308,0.8741486269576157,3626,2,4,8,0,18
OG0003676.iq.fa,38,53,299,99,590,0.554683338473184,673,1,4,1,0,4
OG0002569.iq.fa,40,50,242,111,302,0.3608421052631579,380,0,3,1,0,6
OG0005323.iq.fa,33,42,239,112,340,0.4831842024066646,463,0,3,3,0,3
OG0007816.iq.fa,27,27,165,105,252,0.38308457711442784,268,0,2,0,0,0
OG0007055.iq.fa,30,40,226,99,456,0.5434979838709677,496,1,2,4,0,1
OG0007687.iq.fa,21,34,213,101,492,0.6106698153714041,548,0,2,4,0,1
OG0002039.iq.fa,41,67,302,102,785,0.7062309810172439,1030,0,6,5,0,12
OG0000197.iq.fa,40,182,162,99,534,0.8345081884407727,979,4,14,34,0,21
OG0000500.iq.fa,45,82,483,104,797,0.4586538986195231,894,0,5,3,0,10
OG0002676.iq.fa,31,44,111,99,154,0.5083467417538214,226,10,7,3,0,2
OG0007977.iq.fa,21,27,145,106,167,0.20501922687715038,183,0,0,1,0,5
OG0006192.iq.fa,22,23,257,108,588,0.6384342940889106,712,0,2,1,0,0
OG0007780.iq.fa,31,34,234,102,705,0.675818803975884,722,0,2,2,0,1
OG0002468.iq.fa,23,32,356,99,659,0.50682918395574,723,1,0,0,0,5
OG0008795.iq.fa,22,24,521,99,1074,0.6646570203644159,1555,1,0,1,0,0
OG0008436.iq.fa,21,23,140,104,166,0.2558086036346906,189,0,2,2,0,0
OG0003943.iq.fa,23,41,231,99,347,0.5276936068749689,491,1,0,2,0,6
OG0003468.iq.fa,33,34,199,99,263,0.27653452685422,276,1,4,0,0,1
OG0003345.iq.fa,30,49,282,100,544,0.5428439550295078,619,0,0,9,0,8
OG0001870.iq.fa,41,78,135,99,285,0.6518636003172086,388,1,0,3,0,17
OG0001972.iq.fa,39,61,301,99,621,0.5596299491899147,684,2,4,10,0,3
OG0001033.iq.fa,41,95,335,99,1577,0.8278469390510653,1949,2,4,2,0,15
OG0004284.iq.fa,32,52,283,99,619,0.6207908557306148,747,1,4,2,0,5
OG0001682.iq.fa,42,56,369,102,625,0.4209982114911692,639,0,2,6,0,4
OG0005841.iq.fa,34,43,162,110,198,0.2642323476796801,221,0,3,1,0,6
OG0002345.iq.fa,40,75,184,99,245,0.3976112920738328,307,1,3,3,0,22
OG0000194.iq.fa,41,203,287,99,2068,0.9003712058820019,2889,3,32,30,0,28
OG0005610.iq.fa,33,37,136,106,151,0.16183054219864035,163,0,2,1,0,2
OG0008772.iq.fa,22,26,155,99,207,0.31548627583869876,227,1,0,1,0,3
OG0001810.iq.fa,42,73,505,103,1574,0.6916094845671016,1639,0,5,2,0,10
OG0005383.iq.fa,33,38,254,125,303,0.2896942075860041,358,0,2,2,0,2
OG0004591.iq.fa,33,36,178,101,208,0.16158059467918623,213,0,0,0,0,2
OG0005923.iq.fa,29,42,366,101,824,0.6036126571840857,924,0,0,6,0,1
OG0004279.iq.fa,31,52,225,100,343,0.5158880818752063,466,0,0,3,0,11
OG0003495.iq.fa,40,48,268,99,405,0.3569577352472089,418,1,2,3,0,3
OG0004554.iq.fa,39,45,262,106,324,0.3216767154751651,387,0,2,1,0,2
OG0006622.iq.fa,26,37,229,99,1039,0.8267414584395717,1325,1,0,5,0,3
OG0004983.iq.fa,28,40,213,99,531,0.6594648562300319,626,1,2,1,0,3
OG0003842.iq.fa,38,46,194,101,256,0.41297780112964666,331,0,2,0,0,5
OG0008907.iq.fa,22,28,252,99,663,0.6663049632006038,757,1,0,4,0,0
OG0001377.iq.fa,44,57,417,104,686,0.48433196712423826,809,0,5,6,0,3
OG0010055.iq.fa,21,21,136,101,152,0.3163436228762862,199,0,2,0,0,0
OG0003001.iq.fa,39,58,263,125,295,0.14253622374480512,307,0,0,0,0,14
OG0005554.iq.fa,23,43,258,99,1604,0.8470895830466493,1690,1,2,1,0,7
OG0008768.iq.fa,21,25,200,102,464,0.6308487084870849,542,0,0,3,0,0
OG0007622.iq.fa,22,30,239,104,755,0.7229818462726921,863,0,17,1,0,1
OG0008238.iq.fa,26,31,266,108,480,0.5422347855004989,582,0,0,4,0,0
OG0002495.iq.fa,37,66,473,100,1770,0.7617565381915835,1986,0,2,10,0,5
OG0000377.iq.fa,47,164,403,100,1139,0.7012511291779584,1350,0,2,21,0,34
OG0002842.iq.fa,30,44,393,100,1378,0.7415725300340685,1521,0,2,5,0,3
OG0002001.iq.fa,43,62,246,99,403,0.4470822761870243,445,1,5,5,0,5
OG0005983.iq.fa,31,35,238,105,330,0.42554945054945054,416,0,3,3,0,1
OG0008898.iq.fa,22,23,206,93,269,0.2391304347826087,272,1,2,0,0,0
OG0002493.iq.fa,29,52,236,99,719,0.7118893879842785,822,1,2,11,0,6
OG0000809.iq.fa,45,75,390,100,565,0.36887452880990845,619,0,0,3,0,21
OG0001547.iq.fa,28,91,186,99,1150,0.8556362305394064,1291,3,6,8,0,14
OG0003631.iq.fa,22,49,168,101,481,0.7048308834023119,572,0,2,6,0,6
OG0001990.iq.fa,42,53,297,103,416,0.427322206095791,520,0,5,3,0,6
OG0004755.iq.fa,30,47,253,100,620,0.6323157570151094,690,0,2,0,0,9
OG0006851.iq.fa,25,27,228,99,478,0.5653429094493734,526,1,2,0,0,0
OG0006012.iq.fa,31,39,195,100,403,0.5287611986407167,415,0,4,1,0,0
OG0004205.iq.fa,31,39,204,103,788,0.78240589198036,940,0,2,2,0,3
OG0000074.iq.fa,45,278,369,99,1180,0.7744156323293014,1638,1,37,37,0,41
OG0000547.iq.fa,44,128,249,99,683,0.704504220971564,844,1,5,4,0,31
OG0002631.iq.fa,35,62,321,100,907,0.6522852365359159,926,0,3,7,0,8
OG0007486.iq.fa,29,35,205,101,619,0.6944432616563764,671,0,0,5,0,1
OG0007851.iq.fa,26,27,285,104,364,0.4457389428263215,515,0,2,0,0,0
OG0005364.iq.fa,24,26,278,99,343,0.22271164589600345,358,1,2,1,0,0
OG0000336.iq.fa,44,111,204,99,776,0.8384498242318148,1266,2,35,14,0,17
OG0010857.iq.fa,21,21,143,110,166,0.20941857405945805,181,0,2,0,0,0
OG0005588.iq.fa,31,43,237,102,833,0.7213123703461076,852,0,4,0,0,4
OG0000990.iq.fa,47,61,320,104,455,0.39010148321623733,525,0,5,2,0,5
OG0000666.iq.fa,36,120,282,99,2349,0.8900174961119751,2572,2,0,16,0,23
OG0000996.iq.fa,41,131,219,99,1750,0.920630047571634,2760,4,10,0,0,30
OG0002307.iq.fa,42,54,260,106,311,0.2588383838383838,352,0,5,0,0,5
OG0003515.iq.fa,36,57,242,101,391,0.6378464846720688,669,0,3,3,0,8
OG0005449.iq.fa,25,33,139,100,265,0.6521212121212121,400,0,0,2,0,3
OG0003045.iq.fa,37,57,394,100,992,0.6185526740374654,1033,0,5,8,0,5
OG0008901.iq.fa,22,27,186,105,273,0.34671864847303446,285,0,2,1,0,2
OG0004449.iq.fa,38,48,222,99,266,0.28826121794871795,312,1,3,2,0,4
OG0002298.iq.fa,30,46,276,99,735,0.6785443134079061,859,1,2,1,0,6
OG0002657.iq.fa,44,62,164,100,244,0.44787832864256333,298,0,2,0,0,10
OG0006764.iq.fa,32,37,269,99,505,0.5202943156679811,562,1,2,1,0,1
OG0007176.iq.fa,24,34,261,100,513,0.5297813919104446,557,0,3,2,0,3
OG0006234.iq.fa,36,40,121,108,128,0.12173913043478261,138,0,3,0,0,0
OG0007426.iq.fa,26,31,210,103,1743,0.8799242284915585,1754,0,3,2,0,0
OG0003588.iq.fa,33,48,350,100,635,0.49184782608695654,690,0,5,3,0,3
OG0009221.iq.fa,21,25,271,110,1362,0.8089640591966173,1419,0,2,3,0,0
OG0008163.iq.fa,26,26,131,104,137,0.08391608391608392,143,0,0,0,0,0
OG0006894.iq.fa,28,36,198,105,420,0.5587107151695125,449,0,2,2,0,2
OG0004020.iq.fa,30,43,294,99,585,0.5493429253178532,653,1,3,7,0,1
OG0002735.iq.fa,33,43,263,101,541,0.6392962809785894,731,0,2,1,0,4
OG0003575.iq.fa,38,45,366,99,643,0.4573497942386831,675,1,0,1,0,2
OG0003127.iq.fa,43,55,286,104,519,0.49376806938644396,566,0,4,6,0,2
OG0002265.iq.fa,31,57,412,102,805,0.6902078637615827,1331,0,4,4,0,18
OG0006799.iq.fa,25,34,192,104,404,0.5771170006464124,455,0,0,2,0,3
OG0003477.iq.fa,28,47,345,99,1783,0.8144671704757223,1861,1,0,4,0,8
OG0001603.iq.fa,43,80,295,100,890,0.6887118018967334,949,0,3,3,0,10
OG0007356.iq.fa,21,30,229,101,835,0.8068800898623982,1187,0,0,1,0,6
OG0005863.iq.fa,39,43,174,102,205,0.2210340531561462,224,0,2,0,0,3
OG0005020.iq.fa,33,36,284,117,513,0.5434027777777778,624,0,2,0,0,3
OG0007544.iq.fa,29,29,201,131,231,0.3424611223799865,306,0,3,0,0,0
OG0006606.iq.fa,32,32,128,100,285,0.6192677514792899,338,0,2,0,0,0
OG0007014.iq.fa,29,35,190,99,229,0.3838187702265372,309,1,0,0,0,4
OG0005575.iq.fa,32,33,149,103,306,0.550018254837532,332,0,2,0,0,1
OG0002258.iq.fa,31,45,302,100,636,0.5572799739710428,683,0,2,2,0,4
OG0004367.iq.fa,43,45,233,103,301,0.42425240054869684,405,0,2,0,0,1
OG0005399.iq.fa,29,38,226,99,375,0.40265240938758506,379,1,3,1,0,6
OG0005025.iq.fa,39,46,225,101,1003,0.7898483127839065,1072,0,2,0,0,3
OG0001116.iq.fa,42,60,302,103,494,0.4337694704049844,535,0,0,4,0,14
OG0004399.iq.fa,36,42,372,103,1107,0.7280500521376434,1370,0,2,3,0,2
OG0000297.iq.fa,32,149,294,99,1909,0.8712893649974187,2288,1,12,34,0,13
OG0003258.iq.fa,35,67,236,99,804,0.7481780861152659,938,2,4,5,0,4
OG0000704.iq.fa,33,126,244,99,937,0.7869092516612098,1149,3,6,22,0,11
OG0000254.iq.fa,47,60,566,101,1292,0.6616119402985075,1675,0,6,2,0,4
OG0004858.iq.fa,36,40,241,108,308,0.35644946808510636,376,0,0,1,0,3
OG0004489.iq.fa,37,39,144,110,195,0.3553113553113553,224,0,5,1,0,0
OG0004999.iq.fa,23,38,379,99,1284,0.7059159526723786,1290,1,4,3,0,2
OG0003548.iq.fa,43,52,414,110,553,0.39437134502923976,684,0,4,2,0,4
OG0004669.iq.fa,36,43,200,100,334,0.4128926968584251,342,0,2,0,0,3
OG0000395.iq.fa,46,64,536,99,930,0.5272128527336861,1134,2,3,7,0,4
OG0001446.iq.fa,39,93,330,99,1625,0.8303899987310834,1949,1,6,13,0,15
OG0009182.iq.fa,22,29,305,104,1327,0.8234825394928186,1731,0,3,1,0,3
OG0002548.iq.fa,36,64,200,99,359,0.546875,443,2,4,8,0,15
OG0004806.iq.fa,33,42,254,100,398,0.3800232288037166,410,0,2,4,0,2
OG0005489.iq.fa,32,35,265,106,348,0.29677908298597955,377,0,0,2,0,1
OG0001587.iq.fa,45,73,262,108,360,0.41865680688568313,452,0,6,5,0,14
OG0001148.iq.fa,31,85,198,99,574,0.7196106165238373,707,5,37,2,0,10
OG0003429.iq.fa,24,42,256,101,1007,0.7564154694135719,1054,0,0,4,0,3
OG0009822.iq.fa,22,22,215,115,289,0.3384615384615385,325,0,2,0,0,0
OG0001418.iq.fa,44,88,131,99,162,0.2827868852459016,183,2,2,6,0,20
OG0005730.iq.fa,31,41,239,103,929,0.748659947167295,951,0,2,1,0,2
OG0003179.iq.fa,43,53,336,105,494,0.447315425845029,609,0,3,0,0,4
OG0007485.iq.fa,27,33,273,99,763,0.6537782892213272,790,1,0,2,0,1
OG0007446.iq.fa,29,30,124,99,144,0.17373068432671082,151,1,2,1,0,0
OG0006297.iq.fa,29,43,307,99,1085,0.7234839763046073,1111,1,2,1,0,5
OG0009282.iq.fa,25,25,169,104,266,0.4227986348122867,293,0,2,0,0,0
OG0008490.iq.fa,24,25,230,103,401,0.5476078431372549,510,0,2,1,0,0
OG0000587.iq.fa,38,103,240,100,392,0.47428668334251917,458,0,10,10,0,25
OG0006837.iq.fa,26,26,145,99,166,0.30604395604395607,210,1,0,0,0,0
OG0001113.iq.fa,46,65,574,101,1027,0.5387084825287073,1246,0,2,4,0,6
OG0002904.iq.fa,45,53,264,99,354,0.39678642198673214,438,1,4,5,0,0
OG0001950.iq.fa,37,40,230,103,1005,0.78265065913371,1062,0,2,0,0,2
OG0003265.iq.fa,29,63,354,99,1625,0.8138853513787966,1907,3,5,3,0,5
OG0006891.iq.fa,22,25,206,99,525,0.6739336492890995,633,2,0,1,0,2
OG0004359.iq.fa,29,40,224,107,394,0.4643452380952381,420,0,3,0,0,2
OG0003298.iq.fa,45,54,280,100,540,0.499239417989418,560,0,4,5,0,1
OG0002609.iq.fa,40,51,433,99,1513,0.7320423218792468,1616,1,4,5,0,4
OG0002359.iq.fa,37,54,841,106,4466,0.8278213730619053,4885,0,2,3,0,5
OG0002866.iq.fa,45,62,247,100,324,0.27390975309809856,341,0,2,4,0,8
OG0003184.iq.fa,34,43,446,99,1420,0.7507433809876255,1791,1,4,3,0,3
OG0002121.iq.fa,34,58,353,100,1416,0.7766908765730987,1581,0,5,5,0,6
OG0002962.iq.fa,38,54,121,109,149,0.20527717259743403,153,0,0,1,0,9
OG0000257.iq.fa,45,56,382,103,588,0.46842757936507934,720,0,6,2,0,4
OG0005119.iq.fa,21,34,337,99,1549,0.8166719948849105,1840,1,5,2,0,2
OG0007396.iq.fa,23,29,266,102,383,0.3080161218092253,385,0,0,5,0,1
OG0000857.iq.fa,46,65,618,109,1343,0.6749737118822292,1902,0,4,5,0,8
OG0000638.iq.fa,43,67,503,99,3516,0.8636301159424977,3692,1,4,4,0,8
OG0006396.iq.fa,27,39,138,103,215,0.4801426643531907,266,0,2,0,0,5
OG0004694.iq.fa,36,39,222,102,307,0.3957636566332218,368,0,0,2,0,1
OG0003121.iq.fa,41,51,332,101,454,0.2992471250103417,474,0,4,2,0,4
OG0000368.iq.fa,48,95,341,99,888,0.7324980422866092,1277,1,7,9,0,11
OG0001257.iq.fa,37,86,283,99,815,0.7209531446901134,1015,1,0,12,0,19
OG0003962.iq.fa,43,50,339,110,452,0.3783150183150183,546,0,2,3,0,2
OG0005086.iq.fa,36,37,158,103,180,0.2046720086921092,199,0,0,1,0,0
OG0004964.iq.fa,32,35,346,143,587,0.41888782358581017,596,0,2,0,0,1
OG0006702.iq.fa,22,25,270,103,370,0.3333990147783251,406,0,2,0,0,2
OG0004474.iq.fa,27,45,328,99,1481,0.7918781725888325,1576,1,2,1,0,6
OG0007132.iq.fa,25,34,354,100,1159,0.7132946878266654,1238,0,2,3,0,1
OG0003340.iq.fa,39,50,344,101,812,0.6158751393534002,897,0,6,5,0,1
OG0005244.iq.fa,25,39,226,104,490,0.6037990030984777,571,0,0,0,0,12
OG0007971.iq.fa,21,30,160,100,296,0.6263565891472869,430,0,0,2,0,3
OG0002552.iq.fa,38,46,336,100,439,0.23433794466403163,440,0,0,1,0,4
OG0008959.iq.fa,22,27,244,102,722,0.737998728342076,932,0,2,0,0,2
OG0003610.iq.fa,35,58,463,100,1269,0.8163673608740184,2525,0,4,3,0,11
OG0002385.iq.fa,45,62,441,99,1529,0.720433512431306,1579,1,4,3,0,5
OG0002002.iq.fa,38,71,214,99,439,0.576882555173561,508,1,0,7,0,17
OG0002711.iq.fa,44,50,415,100,571,0.43134246575342466,730,0,2,3,0,3
OG0000467.iq.fa,44,123,376,99,658,0.46203054305221164,699,1,2,17,0,28
OG0003385.iq.fa,30,56,124,99,181,0.5796332046332047,296,1,2,1,0,12
OG0006131.iq.fa,33,36,186,102,254,0.2706163194444444,256,0,0,2,0,1
OG0006132.iq.fa,36,39,189,101,243,0.40527288803150874,319,0,3,2,0,0
OG0006461.iq.fa,29,30,118,102,135,0.1396135265700483,138,0,2,0,0,0
OG0006971.iq.fa,24,35,248,104,1329,0.8267769913268866,1433,0,2,1,0,6
OG0004244.iq.fa,38,52,325,99,672,0.5223088218682932,681,1,2,7,0,2
OG0009124.iq.fa,27,28,153,101,197,0.3252045311516677,227,0,2,1,0,0
OG0003711.iq.fa,29,47,304,101,803,0.6535646779431008,878,0,3,1,0,5
OG0001467.iq.fa,45,73,210,102,340,0.5815914424493805,502,0,5,15,0,7
OG0008736.iq.fa,21,28,177,99,429,0.6209554334554335,468,2,0,2,0,1
OG0004100.iq.fa,26,33,275,106,461,0.43137991485098925,484,0,2,0,0,3
OG0004569.iq.fa,35,49,256,101,1066,0.7682650295890714,1107,0,4,2,0,4
OG0005712.iq.fa,24,31,253,102,864,0.739482147001293,973,0,0,2,0,2
OG0004450.iq.fa,44,47,243,104,383,0.41067941206701614,414,0,3,1,0,1
OG0005242.iq.fa,25,36,208,99,386,0.5212793068297655,436,2,3,1,0,3
OG0008062.iq.fa,24,29,192,99,317,0.48890315480557595,376,1,0,1,0,3
OG0000563.iq.fa,46,122,232,99,373,0.5101121656600518,475,2,4,15,0,32
OG0001371.iq.fa,34,63,333,99,607,0.46216077828981056,620,1,0,6,0,14
OG0005569.iq.fa,31,38,248,102,423,0.4952396234488661,492,0,2,0,0,3
OG0001621.iq.fa,41,67,370,99,969,0.7446753834135109,1452,1,2,11,0,7
OG0004532.iq.fa,32,37,273,103,547,0.5124517374517374,560,0,3,1,0,0
OG0005320.iq.fa,34,38,238,102,302,0.3923872180451128,392,0,2,1,0,1
OG0005594.iq.fa,37,39,192,99,240,0.3363395225464191,290,1,2,0,0,1
OG0004062.iq.fa,31,43,281,99,985,0.7217115543708061,1012,1,2,3,0,1
OG0005670.iq.fa,30,38,238,111,926,0.7561277810698702,977,0,3,0,0,3
OG0002882.iq.fa,39,63,233,100,908,0.752448139749727,945,0,2,5,0,14
OG0005980.iq.fa,39,40,179,113,199,0.3263157894736842,266,0,0,0,0,1
OG0005100.iq.fa,33,36,235,101,289,0.2499115357395612,314,0,2,3,0,0
OG0010270.iq.fa,22,22,146,106,164,0.2033102766798419,184,0,2,0,0,0
OG0005943.iq.fa,31,31,234,154,321,0.3920274109978272,386,0,2,0,0,0
OG0001723.iq.fa,40,59,449,99,1333,0.6677439963921982,1353,1,2,6,0,6
OG0000113.iq.fa,36,243,146,99,715,0.8784438575299087,1206,8,2,41,0,24
OG0003455.iq.fa,36,68,187,99,369,0.5377269426289034,405,1,2,3,0,19
OG0001743.iq.fa,40,81,228,100,393,0.5237397119341564,480,0,0,2,0,30
OG0000169.iq.fa,47,272,340,99,2232,0.8995130545586935,3393,1,23,8,0,36
OG0004594.iq.fa,31,43,251,100,639,0.7317895571974017,938,0,4,2,0,3
OG0001213.iq.fa,43,57,365,102,1228,0.7351918145581029,1382,0,4,4,0,5
OG0006276.iq.fa,30,48,256,101,637,0.6306736311239193,694,0,4,4,0,3
OG0003882.iq.fa,21,39,535,101,1856,0.7479256494800536,2123,0,0,9,0,2
OG0002160.iq.fa,35,52,236,101,331,0.3732702482702483,378,0,0,2,0,13
OG0003378.iq.fa,34,60,300,101,1185,0.7935580009170106,1454,0,4,3,0,6
OG0002430.iq.fa,41,62,315,99,1456,0.7866449866864551,1478,1,4,5,0,5
OG0006503.iq.fa,32,35,236,104,286,0.3069124423963134,341,0,2,1,0,1
OG0002378.iq.fa,37,60,316,100,795,0.6664734808570425,949,0,2,2,0,4
OG0006053.iq.fa,31,32,148,108,269,0.6183150773195877,388,0,2,0,0,1
OG0007292.iq.fa,25,31,264,119,440,0.40633588890496164,446,0,2,1,0,0
OG0002946.iq.fa,33,42,284,99,542,0.5543364681295716,638,1,0,4,0,3
OG0008918.iq.fa,22,29,242,100,591,0.7156286721504113,851,0,0,2,0,2
OG0005450.iq.fa,31,38,202,100,279,0.3517206477732793,312,0,2,2,0,1
OG0008287.iq.fa,27,32,189,103,391,0.6201152304609219,499,0,0,2,0,1
OG0002591.iq.fa,41,71,276,100,2360,0.8863691599060262,2434,0,4,5,0,12
OG0009918.iq.fa,24,24,140,100,166,0.18604651162790697,172,0,2,0,0,0
OG0004887.iq.fa,32,47,319,99,1853,0.8341287200901438,1926,1,2,7,0,3
OG0003105.iq.fa,24,62,235,100,471,0.5833856694262061,565,0,4,3,0,15
OG0003946.iq.fa,32,35,278,119,367,0.32950086058519795,415,0,3,0,0,0
OG0000401.iq.fa,36,154,238,94,1345,0.8739100308038501,1893,4,4,19,0,21
OG0008648.iq.fa,21,22,232,99,565,0.6004989864338063,583,1,2,0,0,0
OG0008318.iq.fa,22,24,180,102,382,0.5520833333333334,404,0,0,0,0,0
OG0006848.iq.fa,24,27,185,99,254,0.38833883388338836,303,1,3,0,0,0
OG0001273.iq.fa,33,87,294,101,1419,0.8270391831111471,1702,0,9,9,0,17
OG0001989.iq.fa,37,70,135,106,173,0.26640926640926643,185,0,9,0,0,19
OG0003628.iq.fa,33,36,256,104,333,0.2587508028259473,346,0,4,0,0,0
OG0001930.iq.fa,43,86,174,99,2283,0.9241706640759406,2298,2,4,3,0,17
OG0001390.iq.fa,41,86,242,100,678,0.7045917501273129,822,0,0,4,0,29
OG0005803.iq.fa,24,32,338,106,879,0.6676080550098232,1018,0,0,0,0,3
OG0000989.iq.fa,42,68,304,99,866,0.6978211344120567,1007,2,0,3,0,8
OG0007848.iq.fa,27,33,190,100,283,0.3801204224656993,307,0,2,2,0,0
OG0000151.iq.fa,47,187,440,100,970,0.654169360051713,1274,0,16,15,0,44
OG0005714.iq.fa,35,36,142,104,375,0.6290764790764791,385,0,2,1,0,0
OG0007462.iq.fa,25,31,172,99,248,0.4210868153279931,298,1,2,2,0,2
OG0002628.iq.fa,35,64,255,101,1018,0.8103988670133729,1346,0,5,5,0,11
OG0005380.iq.fa,34,34,118,104,152,0.3013840830449827,170,0,0,0,0,0
OG0001852.iq.fa,39,59,235,99,364,0.4403558919441201,421,2,0,0,0,16
OG0000974.iq.fa,42,72,324,99,1458,0.7866443860033604,1521,1,8,9,0,7
OG0002241.iq.fa,41,55,255,101,352,0.5220973782771535,534,0,2,1,0,8
OG0005691.iq.fa,21,25,219,100,254,0.13772549019607844,255,0,0,0,0,1
OG0004714.iq.fa,33,46,254,100,952,0.7670495191161275,1094,0,0,4,0,8
OG0006462.iq.fa,27,28,215,146,241,0.15030933633295837,254,0,0,0,0,1
OG0001137.iq.fa,46,81,506,105,1241,0.6487435851303536,1441,0,6,6,0,7
OG0003241.iq.fa,31,41,407,105,616,0.35673616988535817,634,0,3,7,0,2
OG0001974.iq.fa,44,67,284,99,548,0.5389825588427393,617,1,2,4,0,7
OG0005961.iq.fa,23,46,275,91,572,0.5669948044845502,636,1,0,0,0,7
OG0004380.iq.fa,28,43,275,100,949,0.7921369021500658,1325,0,2,4,0,8
OG0007950.iq.fa,29,29,118,99,131,0.16312056737588654,141,1,2,0,0,0
OG0004039.iq.fa,25,42,258,99,836,0.7335344024324457,971,1,0,0,0,12
OG0003863.iq.fa,34,37,247,113,323,0.285267926886424,346,0,2,2,0,0
OG0002181.iq.fa,39,68,285,99,599,0.6474945533769063,810,1,0,7,0,17
OG0003793.iq.fa,22,40,232,99,595,0.7209880239520958,835,1,0,4,0,9
OG0004609.iq.fa,29,55,249,101,703,0.6740837696335078,764,0,4,9,0,5
OG0005455.iq.fa,31,36,196,100,336,0.560577876984127,448,0,2,0,0,3
OG0004247.iq.fa,36,45,219,100,372,0.4649364693160314,411,0,4,3,0,0
OG0005105.iq.fa,25,50,298,101,1198,0.7990994623655914,1488,0,0,4,0,10
OG0004717.iq.fa,34,48,243,100,987,0.8409685863874345,1528,0,2,2,0,5
OG0008796.iq.fa,21,31,171,100,491,0.7197810871967584,613,0,0,4,0,4
OG0004978.iq.fa,30,49,368,99,1460,0.7832218231612833,1699,1,2,6,0,3
OG0000137.iq.fa,36,113,219,99,332,0.5197665880898095,458,1,4,5,0,27
OG0000582.iq.fa,45,127,195,99,250,0.35409605256296606,302,2,0,3,0,32
OG0001036.iq.fa,47,64,520,118,1041,0.609398460960961,1332,0,2,4,0,9
OG0001566.iq.fa,43,63,320,101,636,0.5942221417506589,789,0,4,11,0,3
OG0000624.iq.fa,42,82,316,100,1253,0.7841347112381205,1468,0,5,10,0,10
OG0004688.iq.fa,38,47,266,102,472,0.48191075420150675,514,0,2,1,0,1
OG0002615.iq.fa,39,47,283,99,488,0.5074615839243499,576,1,3,2,0,2
OG0003007.iq.fa,42,55,335,106,752,0.5962804944754403,831,0,2,3,0,7
OG0000869.iq.fa,40,113,145,100,243,0.5205759514004498,303,0,11,1,0,23
OG0002471.iq.fa,25,71,125,99,767,0.8597844047525376,895,8,8,4,0,13
OG0006949.iq.fa,26,35,237,100,1069,0.8203587637778258,1322,0,2,3,0,1
OG0000707.iq.fa,45,87,539,100,1224,0.6139312318089882,1398,0,9,9,0,16
OG0005124.iq.fa,35,38,275,101,362,0.23785984297760976,362,0,2,1,0,0
OG0007252.iq.fa,25,36,201,102,602,0.7396774193548387,775,0,3,4,0,0
OG0005967.iq.fa,27,34,291,112,1759,0.835074527548576,1768,0,2,1,0,2
OG0001707.iq.fa,39,43,291,99,344,0.41943852496988787,502,1,2,0,0,1
OG0007464.iq.fa,24,35,285,104,661,0.6423028785982479,799,0,2,6,0,3
OG0003198.iq.fa,33,55,287,102,1001,0.7538844389143791,1169,0,4,3,0,6
